name,path,xsec
FM3_5.00E-9,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_5_9_84565_0.root,1.25039E-01
FM3_6.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_6_10_84566_0.root,3.55777E-02
FM3_6.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_6_11_84567_0.root,3.46609E-02
FM3_6.00E-9,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_6_9_84568_0.root,1.64556E-01
FM3_7.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_7_10_84569_0.root,3.61799E-02
FM3_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_7_11_84570_0.root,3.43913E-02
FM3_7.00E-9,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_7_9_84571_0.root,2.12566E-01
FM4_1.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_1_10_84572_0.root,6.53678E-02
FM4_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_1_11_84573_0.root,3.47276E-02
FM4_2.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_2_10_84574_0.root,1.58965E-01
FM4_2.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_2_11_84575_0.root,3.55368E-02
FM4_3.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_3_10_84576_0.root,3.16650E-01
FM4_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_3_11_84577_0.root,3.70365E-02
FM4_4.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_4_10_84578_0.root,5.30726E-01
FM4_4.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_4_11_84579_0.root,3.91394E-02
